name,asciiname,country,lat,lon,timezone,population
South Tangerang,South Tangerang,ID,-6.28862,106.71789,Asia/Jakarta,1404785
San Diego,San Diego,US,32.71571,-117.16472,America/Los_Angeles,1404452
Gwangju,Gwangju,KR,35.15472,126.91556,Asia/Seoul,1401235
Zhanjiang,Zhanjiang,CN,21.23391,110.38749,Asia/Shanghai,1400709
Fushun,Fushun,CN,41.88669,123.94363,Asia/Shanghai,1400646
Rājkot,Rajkot,IN,22.29161,70.79322,Asia/Kolkata,1390640
Luoyang,Luoyang,CN,34.67345,112.43684,Asia/Shanghai,1390581
Guadalajara,Guadalajara,MX,20.67738,-103.34749,America/Mexico_City,1385629
The Bronx,The Bronx,US,40.84985,-73.86641,America/New_York,1385108
Guankou,Guankou,CN,28.15861,113.62709,Asia/Shanghai,1380000
Huế,Hue,VN,16.4619,107.59546,Asia/Bangkok,1380000
Milan,Milan,IT,45.46427,9.18951,Europe/Rome,1371498
Najafgarh,Najafgarh,IN,28.60922,76.97982,Asia/Kolkata,1365000
N'Djamena,N'Djamena,TD,12.10672,15.0444,Africa/Ndjamena,1359526
Handan,Handan,CN,36.60999,114.48764,Asia/Shanghai,1358318
Bannu,Bannu,PK,32.98527,70.60403,Asia/Karachi,1357890
Yichang,Yichang,CN,30.71444,111.28472,Asia/Shanghai,1350150
Antananarivo,Antananarivo,MG,-18.91368,47.53613,Indian/Antananarivo,1349501
Heze,Heze,CN,35.23929,115.47358,Asia/Shanghai,1346717
Abobo,Abobo,CI,5.41613,-4.0159,Africa/Abidjan,1340083
Jamshedpur,Jamshedpur,IN,22.80278,86.18545,Asia/Kolkata,1339438
Douala,Douala,CM,4.04827,9.70428,Africa/Douala,1338082
Antalya,Antalya,TR,36.90812,30.69556,Europe/Istanbul,1335002
Basrah,Basrah,IQ,30.50852,47.7804,Asia/Baghdad,1326564
Dallas,Dallas,US,32.78306,-96.80667,America/Chicago,1326087
Saitama,Saitama,JP,35.90807,139.65657,Asia/Tokyo,1324854
Gorakhpur,Gorakhpur,IN,29.44768,75.67206,Asia/Kolkata,1324570
Niamey,Niamey,NE,13.51366,2.1098,Africa/Niamey,1323691
Liupanshui,Liupanshui,CN,26.59444,104.83333,Asia/Shanghai,1320825
Taguig,Taguig,PH,14.5243,121.0792,Asia/Manila,1308085
Maoming,Maoming,CN,21.66625,110.91364,Asia/Shanghai,1307802
Calgary,Calgary,CA,51.05011,-114.08529,America/Edmonton,1306784
Tripoli,Tripoli,LY,32.88743,13.18733,Africa/Tripoli,1302947
Callao,Callao,PE,-12.05162,-77.13452,America/Lima,1300000
Madinah,Madinah,SA,24.46861,39.61417,Asia/Riyadh,1300000
Yaoundé,Yaounde,CM,3.86667,11.51667,Africa/Douala,1299369
Qinzhou,Qinzhou,CN,21.98247,108.65061,Asia/Shanghai,1296300
Luohe,Luohe,CN,33.57424,114.03261,Asia/Shanghai,1294974
Xiangyang,Xiangyang,CN,32.0422,112.14479,Asia/Shanghai,1294733
Yangjiang,Yangjiang,CN,21.85563,111.96272,Asia/Shanghai,1292987
Yixing,Yixing,CN,31.36059,119.82016,Asia/Shanghai,1285785
Pimpri,Pimpri,IN,18.62292,73.80696,Asia/Kolkata,1284606
Da Nang,Da Nang,VN,16.06778,108.22083,Asia/Ho_Chi_Minh,1276000
Amman,Amman,JO,31.95522,35.94503,Asia/Amman,1275857
Budta,Budta,PH,7.20417,124.43972,Asia/Manila,1273715
Belgrade,Belgrade,RS,44.80401,20.46513,Europe/Belgrade,1273651
Biên Hòa,Bien Hoa,VN,10.94469,106.82432,Asia/Ho_Chi_Minh,1272235
Qingpu,Qingpu,CN,31.15394,121.11408,Asia/Shanghai,1271424
Montevideo,Montevideo,UY,-34.90328,-56.18816,America/Montevideo,1270737
Xuchang,Xuchang,CN,34.03189,113.86299,Asia/Shanghai,1265536
Kalyān,Kalyan,IN,19.2437,73.13554,Asia/Kolkata,1262255
Zigong,Zigong,CN,29.34162,104.77689,Asia/Shanghai,1262064
Nizhniy Novgorod,Nizhniy Novgorod,RU,56.32867,44.00205,Europe/Moscow,1259013
Jepara,Jepara,ID,-6.5924,110.671,Asia/Jakarta,1257912
Maputo,Maputo,MZ,-25.96553,32.58322,Africa/Maputo,1254837
Xuzhou,Xuzhou,CN,34.20442,117.28386,Asia/Shanghai,1253991
Dammam,Dammam,SA,26.43442,50.10326,Asia/Riyadh,1252523
Ra’s Bayrūt,Ra's Bayrut,LB,33.9,35.48333,Asia/Beirut,1251739
Neijiang,Neijiang,CN,29.58354,105.06216,Asia/Shanghai,1251095
Shiraz,Shiraz,IR,29.61031,52.53113,Asia/Tehran,1249942
Heshan,Heshan,CN,28.56938,112.34733,Asia/Shanghai,1249807
Dombivali,Dombivali,IN,19.21667,73.08333,Asia/Kolkata,1247327
Kananga,Kananga,CD,-5.89624,22.41659,Africa/Lubumbashi,1247168
Kazan,Kazan,RU,55.78874,49.12214,Europe/Moscow,1243500
Jining,Jining,CN,35.405,116.58139,Asia/Shanghai,1241012
Barquisimeto,Barquisimeto,VE,10.0647,-69.35703,America/Caracas,1240714
Shubrā al Khaymah,Shubra al Khaymah,EG,30.12511,31.25053,Africa/Cairo,1240289
Putuo,Putuo,CN,31.251,121.3897,Asia/Shanghai,1239100
Port-au-Prince,Port-au-Prince,HT,18.54349,-72.33881,America/Port-au-Prince,1234742
Suwon,Suwon,KR,37.29111,127.00889,Asia/Seoul,1234582
Xinyang,Xinyang,CN,32.12278,114.06556,Asia/Shanghai,1230042
Liaocheng,Liaocheng,CN,36.45064,116.00247,Asia/Shanghai,1229768
Jinzhong,Jinzhong,CN,37.68403,112.75471,Asia/Shanghai,1226617
Meerut,Meerut,IN,28.98002,77.70636,Asia/Kolkata,1223184
Virār,Virar,IN,19.45591,72.81136,Asia/Kolkata,1222390
Nowrangapur,Nowrangapur,IN,19.23114,82.54826,Asia/Kolkata,1220946
Karbala,Karbala,IQ,32.61603,44.02488,Asia/Baghdad,1218732
Changzhi,Changzhi,CN,36.18389,113.10528,Asia/Shanghai,1214940
Tianshui,Tianshui,CN,34.57952,105.74238,Asia/Shanghai,1212791
Sadr City,Sadr City,IQ,33.3889,44.4583,Asia/Baghdad,1211849
Yangpu,Yangpu,CN,31.26193,121.51904,Asia/Shanghai,1210800
Mombasa,Mombasa,KE,-4.05466,39.66359,Africa/Nairobi,1208333
Mandalay,Mandalay,MM,21.97473,96.08359,Asia/Yangon,1208099
Srinagar,Srinagar,IN,34.08565,74.80555,Asia/Kolkata,1206419
Barranquilla,Barranquilla,CO,10.96854,-74.78132,America/Bogota,1206319
Chelyabinsk,Chelyabinsk,RU,55.1611,61.42877,Asia/Yekaterinburg,1202371
Mérida,Merida,MX,20.967,-89.62318,America/Merida,1201000
Hiroshima,Hiroshima,JP,34.4,132.45,Asia/Tokyo,1200754
Santiago de los Caballeros,Santiago de los Caballeros,DO,19.45036,-70.69085,America/Santo_Domingo,1200000
Shymkent,Shymkent,KZ,42.30988,69.60042,Asia/Almaty,1200000
Weinan,Weinan,CN,34.50355,109.50891,Asia/Shanghai,1199290
Ghāziābād,Ghaziabad,IN,28.66535,77.43915,Asia/Kolkata,1199191
Matola,Matola,MZ,-25.96222,32.45889,Africa/Maputo,1198988
Dhanbad,Dhanbad,IN,23.79759,86.42992,Asia/Kolkata,1196214
Hong Kong Island,Hong Kong Island,HK,22.26302,114.18419,Asia/Hong_Kong,1195529
Fes,Fes,MA,34.03313,-5.00028,Africa/Casablanca,1191905
Gustavo Adolfo Madero,Gustavo Adolfo Madero,MX,19.49392,-99.11075,America/Mexico_City,1185772
Nouakchott,Nouakchott,MR,18.08581,-15.9785,Africa/Nouakchott,1184530
Kisangani,Kisangani,CD,0.51528,25.19099,Africa/Lubumbashi,1181788
Jiaxing,Jiaxing,CN,30.7522,120.75,Asia/Shanghai,1180000
Aurangabad,Aurangabad,IN,19.87757,75.34226,Asia/Kolkata,1175116
Zhongwei,Zhongwei,CN,37.51129,105.19067,Asia/Shanghai,1174600
Omsk,Omsk,RU,54.99244,73.36859,Asia/Omsk,1172070
Guarulhos,Guarulhos,BR,-23.46278,-46.53333,America/Sao_Paulo,1169577
Panjin,Panjin,CN,41.121,122.0739,Asia/Shanghai,1166481
Bandar Lampung,Bandar Lampung,ID,-5.42917,105.26111,Asia/Jakarta,1166066
Prague,Prague,CZ,50.08804,14.42076,Europe/Prague,1165581
Varanasi,Varanasi,IN,25.31668,83.01041,Asia/Kolkata,1164404
Batam,Batam,ID,1.14937,104.02491,Asia/Jakarta,1164352
Jiujiang,Jiujiang,CN,29.70475,116.00206,Asia/Shanghai,1164268
Samara,Samara,RU,53.20767,50.13553,Europe/Samara,1163399
Aba,Aba,NG,5.10658,7.36667,Africa/Lagos,1160000
Amritsar,Amritsar,IN,31.62234,74.87534,Asia/Kolkata,1159227
Birmingham,Birmingham,GB,52.48142,-1.89983,Europe/London,1157603
Copenhagen,Copenhagen,DK,55.67594,12.56553,Europe/Copenhagen,1153615
Sofia,Sofia,BG,42.69751,23.32415,Europe/Sofia,1152556
Anyang,Anyang,CN,36.096,114.38278,Asia/Shanghai,1146839
Yerevan,Yerevan,AM,40.17765,44.5126,Asia/Yerevan,1144700
Luohu District,Luohu District,CN,22.54721,114.13149,Asia/Shanghai,1143801
Vijayawada,Vijayawada,IN,16.50745,80.6466,Asia/Kolkata,1143232
Fengxiang,Fengxiang,CN,30.85841,121.46779,Asia/Shanghai,1140872
Bijie,Bijie,CN,27.30193,105.28627,Asia/Shanghai,1137383
Monterrey,Monterrey,MX,25.68435,-100.31721,America/Monterrey,1135512
Kigali,Kigali,RW,-1.94995,30.05885,Africa/Kigali,1132686
Rostov-on-Don,Rostov-on-Don,RU,47.21997,39.70769,Europe/Moscow,1130305
Zhuzhou,Zhuzhou,CN,27.83333,113.15,Asia/Shanghai,1129687
Bogor,Bogor,ID,-6.59444,106.78917,Asia/Jakarta,1127408
Malingao,Malingao,PH,7.16083,124.475,Asia/Manila,1121974
Touba,Touba,SN,14.86229,-15.87532,Africa/Dakar,1120824
Ufa,Ufa,RU,54.74306,55.96779,Asia/Yekaterinburg,1120547
Ranchi,Ranchi,IN,23.34316,85.3094,Asia/Kolkata,1120374
Shangrao,Shangrao,CN,28.45179,117.94287,Asia/Shanghai,1116486
Lilongwe,Lilongwe,MW,-13.96692,33.78725,Africa/Blantyre,1115815
Huaibei,Huaibei,CN,33.97444,116.79167,Asia/Shanghai,1113321
Maiduguri,Maiduguri,NG,11.84692,13.15712,Africa/Lagos,1110000
Xuhui,Xuhui,CN,31.19594,121.44709,Asia/Shanghai,1109800
Meishan,Meishan,CN,30.04392,103.83696,Asia/Shanghai,1107742
Mwanza,Mwanza,TZ,-2.51667,32.9,Africa/Dar_es_Salaam,1104521
Ulsan,Ulsan,KR,35.53722,129.31667,Asia/Seoul,1098421
Sendai,Sendai,JP,38.26667,140.86667,Asia/Tokyo,1096704
Krasnoyarsk,Krasnoyarsk,RU,56.03742,92.93136,Asia/Krasnoyarsk,1090811
Fuzhou,Fuzhou,CN,27.95999,116.33333,Asia/Shanghai,1089888
Guigang,Guigang,CN,23.11603,109.59472,Asia/Shanghai,1086327
Pekanbaru,Pekanbaru,ID,0.51667,101.44167,Asia/Jakarta,1085000
Oslo,Oslo,NO,59.91273,10.74609,Europe/Oslo,1082575
Jabalpur,Jabalpur,IN,23.16697,79.95006,Asia/Kolkata,1081677
Ilorin,Ilorin,NG,8.49664,4.54214,Africa/Lagos,1080000
Aden,Aden,YE,12.77957,45.03852,Asia/Aden,1079670
Ciudad Nezahualcoyotl,Ciudad Nezahualcoyotl,MX,19.40061,-99.01483,America/Mexico_City,1077208
Hengyang,Hengyang,CN,26.88946,112.61888,Asia/Shanghai,1075516
Prayagraj,Prayagraj,IN,25.44478,81.84322,Asia/Kolkata,1073438
Visakhapatnam,Visakhapatnam,IN,17.68009,83.20161,Asia/Kolkata,1063178
Goyang-si,Goyang-si,KR,37.65639,126.835,Asia/Seoul,1061752
Yulin,Yulin,CN,22.6305,110.14686,Asia/Shanghai,1056743
Jodhpur,Jodhpur,IN,26.26841,73.00594,Asia/Kolkata,1056191
Gwalior,Gwalior,IN,26.22983,78.17337,Asia/Kolkata,1054420
Jingzhou,Jingzhou,CN,30.35028,112.19028,Asia/Shanghai,1052282
Gqeberha,Gqeberha,ZA,-33.96109,25.61494,Africa/Johannesburg,1050078
Tbilisi,Tbilisi,GE,41.69143,44.83412,Asia/Tbilisi,1049498
Voronezh,Voronezh,RU,51.66833,39.19204,Europe/Moscow,1047549
Xinxiang,Xinxiang,CN,35.19033,113.80151,Asia/Shanghai,1047088
Yichun,Yichun,CN,27.83333,114.4,Asia/Shanghai,1045952
Sokoto,Sokoto,NG,13.06269,5.24322,Africa/Lagos,1040000
Jos,Jos,NG,9.92849,8.89212,Africa/Lagos,1040000
Tangier,Tangier,MA,35.76727,-5.79975,Africa/Casablanca,1035141
Teni,Teni,IN,10.01115,77.47772,Asia/Kolkata,1034724
Xianyang,Xianyang,CN,34.33778,108.70261,Asia/Shanghai,1034081
Mexicali,Mexicali,MX,32.62781,-115.45446,America/Tijuana,1032686
Pointe-Noire,Pointe-Noire,CG,-4.77609,11.86352,Africa/Brazzaville,1032000
Maceió,Maceio,BR,-9.66583,-35.73528,America/Maceio,1031597
Campinas,Campinas,BR,-22.90556,-47.06083,America/Sao_Paulo,1031554
Sanya,Sanya,CN,18.25435,109.50947,Asia/Shanghai,1031396
Rangpur,Rangpur,BD,25.74664,89.25166,Asia/Dhaka,1031388
Kirkuk,Kirkuk,IQ,35.46806,44.39222,Asia/Baghdad,1031000
Ashgabat,Ashgabat,TM,37.95,58.38333,Asia/Ashgabat,1030063
Comilla,Comilla,BD,23.46186,91.18503,Asia/Dhaka,1030000
Shaoguan,Shaoguan,CN,24.8,113.58333,Asia/Shanghai,1028460
Howrah,Howrah,IN,22.57688,88.31857,Asia/Kolkata,1027672
Raipur,Raipur,IN,21.23333,81.63333,Asia/Kolkata,1027264
Changwon,Changwon,KR,35.22806,128.68111,Asia/Seoul,1025702
Longyan,Longyan,CN,25.07485,117.01775,Asia/Shanghai,1025087
Köln,Koeln,DE,50.93333,6.95,Europe/Berlin,1024621
Dublin,Dublin,IE,53.33306,-6.24889,Europe/Dublin,1024027
Tiruchirappalli,Tiruchirappalli,IN,10.8155,78.69651,Asia/Kolkata,1022518
Yongzhou,Yongzhou,CN,26.42389,111.61306,Asia/Shanghai,1020715
Brussels,Brussels,BE,50.85045,4.34878,Europe/Brussels,1019022
Zamboanga,Zamboanga,PH,6.91028,122.07389,Asia/Manila,1018849
Ottawa,Ottawa,CA,45.41117,-75.69812,America/Toronto,1017449
Huzhou,Huzhou,CN,30.8703,120.0933,Asia/Shanghai,1015937
Volgograd,Volgograd,RU,48.71378,44.4976,Europe/Volgograd,1013533
Khartoum North,Khartoum North,SD,15.64925,32.53458,Africa/Khartoum,1012211
Edmonton,Edmonton,CA,53.55014,-113.46871,America/Edmonton,1010899
Odesa,Odesa,UA,46.48572,30.74383,Europe/Kyiv,1010537
Wuwei,Wuwei,CN,37.92672,102.63202,Asia/Shanghai,1010295
Jacksonville,Jacksonville,US,30.33218,-81.65565,America/New_York,1009833
Arequipa,Arequipa,PE,-16.39899,-71.53747,America/Lima,1008290
Fort Worth,Fort Worth,US,32.72541,-97.32085,America/Chicago,1008106
Hanzhong,Hanzhong,CN,33.07507,107.02214,Asia/Shanghai,1006557
Hezhou,Hezhou,CN,24.40357,111.56675,Asia/Shanghai,1005490
Pest,Pest,HU,47.5,19.08333,Europe/Budapest,1001748
Kota,Kota,IN,25.18254,75.83907,Asia/Kolkata,1001694
Zhu Cheng City,Zhu Cheng City,CN,35.99502,119.40259,Asia/Shanghai,1000000
Shivaji Nagar,Shivaji Nagar,IN,18.53017,73.85263,Asia/Kolkata,1000000
Dongying,Dongying,CN,37.46271,118.49165,Asia/Shanghai,998968
Luzhou,Luzhou,CN,28.8903,105.42575,Asia/Shanghai,998900
San Jose,San Jose,US,37.33939,-121.89496,America/Los_Angeles,997368
Sholapur,Sholapur,IN,17.67152,75.91044,Asia/Kolkata,997281
Marrakesh,Marrakesh,MA,31.63416,-7.99994,Africa/Casablanca,995871
Guatemala City,Guatemala City,GT,14.64072,-90.51327,America/Guatemala,994938
Meizhou,Meizhou,CN,24.28859,116.11768,Asia/Shanghai,992351
Yueyang,Yueyang,CN,29.37455,113.09481,Asia/Shanghai,991465
Laiwu,Laiwu,CN,36.19278,117.65694,Asia/Shanghai,989535
Benxi,Benxi,CN,41.28861,123.765,Asia/Shanghai,987717
Perm,Perm,RU,58.01046,56.25017,Asia/Yekaterinburg,982419
Zaria,Zaria,NG,11.11128,7.7227,Africa/Lagos,980000
Kennedy,Kennedy,CO,4.6165,-74.14597,America/Bogota,979914
Chiba,Chiba,JP,35.6,140.11667,Asia/Tokyo,979768
Pingdingshan,Pingdingshan,CN,33.73091,113.31554,Asia/Shanghai,979130
Ciudad Guayana,Ciudad Guayana,VE,8.35122,-62.64102,America/Caracas,978202
Sargodha,Sargodha,PK,32.08586,72.67418,Asia/Karachi,975886
Austin,Austin,US,30.26715,-97.74306,America/Chicago,974447
Managua,Managua,NI,12.13282,-86.2504,America/Managua,973087
Bengbu,Bengbu,CN,32.94083,117.36083,Asia/Shanghai,972784
Salé,Sale,MA,34.0531,-6.79846,Africa/Casablanca,972299
Jerusalem,Jerusalem,IL,31.76904,35.21633,Asia/Jerusalem,971800
Chandigarh,Chandigarh,IN,30.73629,76.7884,Asia/Kolkata,970602
Dnipro,Dnipro,UA,48.46664,35.04066,Europe/Kyiv,968502
Cebu City,Cebu City,PH,10.31672,123.89071,Asia/Manila,965332
Sanhe,Sanhe,CN,39.98049,117.06887,Asia/Shanghai,965075
Tiruppur,Tiruppur,IN,11.11541,77.35456,Asia/Kolkata,963173
Guwahati,Guwahati,IN,26.1844,91.7458,Asia/Kolkata,962334
Xiangtan,Xiangtan,CN,27.85,112.9,Asia/Shanghai,959303
Linfen,Linfen,CN,36.08889,111.51889,Asia/Shanghai,959198
Victoria,Victoria,HK,22.2875,114.14417,Asia/Hong_Kong,956800
Zhenjiang,Zhenjiang,CN,32.21086,119.45508,Asia/Shanghai,950516
Enugu,Enugu,NG,6.44132,7.49883,Africa/Lagos,950000
Rosario,Rosario,AR,-32.94682,-60.63932,America/Argentina/Cordoba,948312
Sulţānah,Sultanah,SA,24.49258,39.58572,Asia/Riyadh,946697
Huludao,Huludao,CN,40.75243,120.83552,Asia/Shanghai,944495
Hubballi,Hubballi,IN,15.34776,75.13378,Asia/Kolkata,943788
Kitakyushu,Kitakyushu,JP,33.85181,130.85034,Asia/Tokyo,940978
Taiz,Taiz,YE,13.57952,44.02091,Asia/Aden,940600
Setagaya,Setagaya,JP,35.64188,139.64715,Asia/Tokyo,940071
Kingston,Kingston,JM,17.99702,-76.79358,America/Jamaica,937700
Jing’an,Jing'an,CN,31.22,121.41583,Asia/Shanghai,936500
Baoshan,Baoshan,CN,25.11626,99.16366,Asia/Shanghai,935618
Rui’an,Rui'an,CN,27.77605,120.65859,Asia/Shanghai,927383
Chihuahua,Chihuahua,MX,28.63528,-106.08889,America/Chihuahua,925762
Nay Pyi Taw,Nay Pyi Taw,MM,19.745,96.12972,Asia/Yangon,925000
Eskişehir,Eskisehir,TR,39.77667,30.52056,Europe/Istanbul,921630
Mysuru,Mysuru,IN,12.29791,76.63925,Asia/Kolkata,920550
Trujillo,Trujillo,PE,-8.11599,-79.02998,America/Lima,919899
Salem,Salem,IN,11.65376,78.15538,Asia/Kolkata,917414
São Luís,Sao Luis,BR,-2.52972,-44.30278,America/Fortaleza,917237
Seongnam-si,Seongnam-si,KR,37.43861,127.13778,Asia/Seoul,914832
Cartagena,Cartagena,CO,10.39817,-75.49328,America/Bogota,914552
Antipolo,Antipolo,PH,14.62578,121.12251,Asia/Manila,913712
Columbus,Columbus,US,39.96118,-82.99879,America/New_York,913175
Sialkot,Sialkot,PK,32.49268,74.53134,Asia/Karachi,911817
Charlotte,Charlotte,US,35.22709,-80.84313,America/New_York,911311
Laibin,Laibin,CN,23.74743,109.22222,Asia/Shanghai,910282
Warri,Warri,NG,5.51737,5.75006,Africa/Lagos,910000
Naples,Naples,IT,40.85216,14.26811,Europe/Rome,909048
Padang,Padang,ID,-0.94924,100.35427,Asia/Jakarta,909040
Xiaogan,Xiaogan,CN,30.92689,113.92221,Asia/Shanghai,908266
Campo Grande,Campo Grande,BR,-20.44278,-54.64639,America/Campo_Grande,906092
Ziyang,Ziyang,CN,30.12108,104.64811,Asia/Shanghai,905729
Bobo-Dioulasso,Bobo-Dioulasso,BF,11.18064,-4.29489,Africa/Ouagadougou,904920
Bahawalpur,Bahawalpur,PK,29.39779,71.6752,Asia/Karachi,903795
Quzhou,Quzhou,CN,28.95944,118.86861,Asia/Shanghai,902767
Blantyre,Blantyre,MW,-15.78499,35.00854,Africa/Blantyre,902588
Donetsk,Donetsk,UA,48.023,37.80224,Europe/Kyiv,901645
Abū Ghurayb,Abu Ghurayb,IQ,33.30563,44.18477,Asia/Baghdad,900000
Qom,Qom,IR,34.6401,50.8764,Asia/Tehran,900000
Bishkek,Bishkek,KG,42.87,74.59,Asia/Bishkek,900000
Zaozhuang,Zaozhuang,CN,34.86472,117.55417,Asia/Shanghai,899753
Krasnodar,Krasnodar,RU,45.04534,38.98178,Europe/Moscow,899541
Natal,Natal,BR,-5.795,-35.20944,America/Fortaleza,896708
Pingxiang,Pingxiang,CN,27.61672,113.85353,Asia/Shanghai,893550
Cancún,Cancun,MX,21.17429,-86.84656,America/Cancun,888797
Indianapolis,Indianapolis,US,39.76838,-86.15804,America/Indiana/Indianapolis,887642
Gurugram,Gurgaon,IN,28.4601,77.02635,Asia/Kolkata,886519
Bhubaneswar,Bhubaneswar,IN,20.27241,85.83385,Asia/Kolkata,885363
Zhoushan,Zhoushan,CN,29.98869,122.20488,Asia/Shanghai,882932
Qiqihar,Qiqihar,CN,47.33922,123.96154,Asia/Shanghai,882364
Mulenvos,Mulenvos,AO,-8.86695,13.3344,Africa/Luanda,882014
Sulaymaniyah,Sulaymaniyah,IQ,35.56496,45.4329,Asia/Baghdad,878146
Marseille,Marseille,FR,43.29695,5.38107,Europe/Paris,877215
Puning,Puning,CN,23.31072,116.16869,Asia/Shanghai,874954
Pikine,Pikine,SN,14.76457,-17.39071,Africa/Dakar,874062
Bhiwandi,Bhiwandi,IN,19.30023,73.05881,Asia/Kolkata,874032
Soshanguve,Soshanguve,ZA,-25.47288,28.09919,Africa/Johannesburg,872309
Teresina,Teresina,BR,-5.08917,-42.80194,America/Fortaleza,871126
Ankang,Ankang,CN,32.68,109.01722,Asia/Shanghai,870126
Jalandhar,Jalandhar,IN,31.32556,75.57917,Asia/Kolkata,868929
Rotterdam,Rotterdam,NL,51.9225,4.47917,Europe/Amsterdam,868135
Langfang,Langfang,CN,39.52079,116.71471,Asia/Shanghai,868066
Viana,Viana,AO,-8.90553,13.37499,Africa/Luanda,865863
Jiaozuo,Jiaozuo,CN,35.23925,113.23914,Asia/Shanghai,865413
Rohini,Rohini,IN,28.74322,77.06778,Asia/Kolkata,860000
Wanxian,Wanxian,CN,30.81601,108.37407,Asia/Shanghai,859662
Guang’an,Guang'an,CN,30.47413,106.63696,Asia/Shanghai,858159
Johor Bahru,Johor Bahru,MY,1.4655,103.7578,Asia/Kuala_Lumpur,858118
Pasig City,Pasig City,PH,14.58691,121.0614,Asia/Manila,853050
Cheongju-si,Cheongju-si,KR,36.63722,127.48972,Asia/Seoul,852147
Kanayannur,Kanayannur,IN,9.96667,76.26667,Asia/Kolkata,851406
Tegucigalpa,Tegucigalpa,HN,14.0818,-87.20681,America/Tegucigalpa,850848
Bucheon-si,Bucheon-si,KR,37.49889,126.78306,Asia/Seoul,850731
Thanh Hóa,Thanh Hoa,VN,19.8,105.76667,Asia/Bangkok,850000
Turin,Turin,IT,45.07049,7.68682,Europe/Rome,847287
Malang,Malang,ID,-7.9797,112.6304,Asia/Jakarta,847182
Al Ain City,Al Ain City,AE,24.19167,55.76056,Asia/Dubai,846747
Libreville,Libreville,GA,0.39241,9.45356,Africa/Libreville,846090
Saratov,Saratov,RU,51.54048,45.9901,Europe/Saratov,844858
Ulan Bator,Ulan Bator,MN,47.90771,106.88324,Asia/Ulaanbaatar,844818
Weihai,Weihai,CN,37.50914,122.11356,Asia/Shanghai,844310
Takeo,Takeo,KH,10.99081,104.78498,Asia/Phnom_Penh,843931
Cochabamba,Cochabamba,BO,-17.38195,-66.15995,America/La_Paz,841276
Ahvaz,Ahvaz,IR,31.31901,48.6842,Asia/Tehran,841145
Vientiane,Vientiane,LA,17.96667,102.6,Asia/Vientiane,840940
Zhabei,Zhabei,CN,31.25861,121.45972,Asia/Shanghai,840000
Xinyu,Xinyu,CN,27.80429,114.93335,Asia/Shanghai,839488
Pietermaritzburg,Pietermaritzburg,ZA,-29.61679,30.39278,Africa/Johannesburg,839327
Yibin,Yibin,CN,28.7593,104.63994,Asia/Shanghai,836340
Naucalpan de Juárez,Naucalpan de Juarez,MX,19.47851,-99.23963,America/Mexico_City,834434
Kampung Baru Subang,Kampung Baru Subang,MY,3.15,101.53333,Asia/Kuala_Lumpur,833571
Bouaké,Bouake,CI,7.69385,-5.03031,Africa/Abidjan,832371
Samarinda,Samarinda,ID,-0.49167,117.14583,Asia/Makassar,831460
Taicang,Taicang,CN,31.44778,121.09389,Asia/Shanghai,831113
San Francisco,San Francisco,US,37.77493,-122.41942,America/Los_Angeles,827526
Sakai,Sakai,JP,34.58216,135.46653,Asia/Tokyo,826161
Valencia,Valencia,ES,39.47391,-0.37966,Europe/Madrid,824340
Nova Iguaçu,Nova Iguacu,BR,-22.75917,-43.45111,America/Sao_Paulo,823302
Jinshan,Jinshan,CN,30.83556,121.29373,Asia/Shanghai,822776
Chenzhou,Chenzhou,CN,25.8,113.03333,Asia/Shanghai,822534
Duque de Caxias,Duque de Caxias,BR,-22.78556,-43.31167,America/Sao_Paulo,818329
João Pessoa,Joao Pessoa,BR,-7.115,-34.86306,America/Fortaleza,817511
Bukavu,Bukavu,CD,-2.49077,28.84281,Africa/Lubumbashi,816811
Barcelona,Barcelona,VE,10.1384,-64.68769,America/Caracas,815141
Bangui,Bangui,CF,4.36122,18.55496,Africa/Bangui,812407
Hermosillo,Hermosillo,MX,29.08874,-110.96677,America/Hermosillo,812229
Bhayandar,Bhayandar,IN,19.30157,72.85107,Asia/Kolkata,809378
Culiacán,Culiacan,MX,24.80209,-107.39421,America/Mazatlan,808416
Petaling Jaya,Petaling Jaya,MY,3.10726,101.60671,Asia/Kuala_Lumpur,807879
Anqing,Anqing,CN,30.51365,117.04723,Asia/Shanghai,804493
Kraków,Krakow,PL,50.06143,19.93658,Europe/Warsaw,804237
Oran,Oran,DZ,35.69906,-0.63588,Africa/Algiers,803329
Freetown,Freetown,SL,8.48714,-13.2356,Africa/Freetown,802639
San Pedro Sula,San Pedro Sula,HN,15.50585,-88.02588,America/Tegucigalpa,801259
Narela,Narela,IN,28.85267,77.09288,Asia/Kolkata,800000
Xingtai,Xingtai,CN,37.06217,114.49272,Asia/Shanghai,798770
Niigata,Niigata,JP,37.92259,139.04125,Asia/Tokyo,797591
Muscat,Muscat,OM,23.58413,58.40778,Asia/Muscat,797000
Zarqa,Zarqa,JO,32.07275,36.08796,Asia/Amman,792665
Çankaya,Cankaya,TR,39.9179,32.86268,Europe/Istanbul,792189
Hamamatsu,Hamamatsu,JP,34.7,137.73333,Asia/Tokyo,791707
Kolwezi,Kolwezi,CD,-10.71484,25.46674,Africa/Lubumbashi,790248
Vinh,Vinh,VN,18.67337,105.69232,Asia/Bangkok,790000
